439,sa return to mauritius top seeds south africa return to the scene of one of their most embarrassing failures when they face the seychelles in the cosafa cup next month.  last year bafana bafana were humbled in the first by minnows mauritius who beat them 2-0 in curepipe. coach stuart baxter and his squad will return to curepipe face the seychelles in their first game of the new-look regional competition. the format of the event has been changed this year after the entry of the seychelles  who have taken the number of participants to 13. the teams are now divided into three group of four and play knock-out matches on successive days to determine the group champions. mauritius host the first group  and their opponents are madagascar  the seychelles and south africa. bafana bafana play the seychelles before mauritius take on madagascar in a double-header on 26 february. the two winners return to the new george v stadium the next day and the victor of the group decider advances to august s final mini-tournament. the second group will be hosted in namibia in april. it comprises zimbabwe  botswana  mozambique and the hosts. in june  former champions zambia will host lesotho  malawi and swaziland in the third group in lusaka. the three group winners will then join title holders angola for the last of the mini-tournaments in august  where the winners will be crowned.  seychelles v south africa  mauritius v madagascar  winners meet in final match  mozambique v zimbabwe  namibia v botswana  winners meet in final match  lesotho v malawi  zambia v swaziland  winners meet in final match,sport
443,scotland 18-10 italy six chris paterson penalties gave scotland victory in a dour but clinical encounter against italy at murrayfield.  coach matt williams  side were outmuscled and outplayed in a tense first half but led 6-3 at the break. paterson slotted four more second-half penalties and scotland were denied a try when wing sean lamont s touchdown was ruled out for a forward pass. a late andrea masi try was small consolation for italy  chasing their first away win in the six nations. scotland came out on top of the early exchanges and took a quick 3-0 lead through the boot of full-back paterson. but the more powerful azzurri pack eventually rumbled into life.  a series of drives into scottish territory set up a penalty attempt  missed by full-back roland de marigny  and a wayward drop-goal effort from luciano orquera. scotland defended the initial thrusts but on 20 minutes italy  after coming up yards short of the line  equalised through a de marigny penalty. italy were offered another penalty when scottish flanker simon taylor was offside but the left-footed de marigny pushed his kick wide. scotland finally made the most of a rare foray into the italian half and snatched three points from paterson when an italian forward handled the ball in a ruck.  as the half wore on  both sides squandered promising spells of momentum with sloppy penalties  and the period fizzled out with scotland numerically  if not psychologically  on top. italy s de marigny narrowly missed a chance to level the scores again shortly after the break but his long-range kick shaved the right upright. and scotland capitalised with a third paterson penalty on 50 minutes. williams  side seemed to have found a spark from somewhere and  after a couple of probing attacks  paterson was able to slot another three points to widen the gap.  with the pendulum of possession swinging towards scotland  lamont thought he had wriggled over in the left corner after 65 minutes but play was recalled for a marginal forward pass from paterson. another paterson penalty on 70 minutes kept the pressure on the wilting visitors. but john kirwan s men had the last laugh when gordon ross  attempted clearance was charged down and masi pounced for the try  converted by de marigny.  : c paterson; s webster  a craig  h southwell  s lamont; d parks  c cusiter; t smith  g bulloch (capt)  g kerr; s grimes  s murray; s taylor  j petrie  a hogg.  r russell  b douglas  n hines  j dunbar  m blair  g ross  b hinshelwood.  r de marigny; mirco bergamasco  c stoica  a masi  l nitoglia; l orquera  a troncon; a lo cicero  f ongaro  m castrogiovanni; s dellape  m bortolami (capt); a persico  d dal maso  s parisse.  g intoppa  s perugini  ca del fava  s orlando  p griffen  r pedrazzi  kp robertson.,sport
449,collins calls for chambers return world 100m champion kim collins says suspended sprinter dwain chambers should be allowed to compete in the olympics again.  chambers was banned for two years after testing positive for the anabolic steroid thg and his suspension runs out in november this year. but collins says the british olympic association should reverse the decision to ban him from the olympics for life.  it was too harsh   collins told radio five live.  they should reconsider.  chambers has been in america learning american football but has not ruled out a return to the track. collins added:  he is a great guy and i have never had any problems with him. we are friends.  i would like to see dwain come back and compete again. he is a good person.  even though he made a mistake he understands what he did and should be given a chance once more.,sport
454,preview: ireland v england (sun) lansdowne road  dublin  sunday  27 february  1500 gmt  bbc1  radio 4 lw and this website  ireland are going for their first grand slam since 1948 after two opening wins  and england represent their sternest test of the championship so far. england were sloppy and leaderless in the defeats against wales and france and another loss would be unthinkable. the pressure is on coach andy robinson and his side have to deliver.  despite england s dramatic dip in form since the world cup final - they have lost eight of their last 13 matches - ireland coach eddie o sullivan says his side should not underestimate the visitors.  had they kicked their points they would have beaten france and that would have created a different landscape for sunday   he said.  this is england we are talking about. they have a depth of talent and a very good record against ireland.  they will target a victory in dublin as the turning point in their six nations.  the differences between the sides is also highlighted in the team selections for the dublin encounter.  ireland  despite having gordon d arcy still out injured  have been boosted by the return of star skipper brian o driscoll who missed the scotland game with a hamstring injury.  the knowledge that the england game was coming up really helped during rehabilitation   he said.  the will to play in this game was enormous. it doesn t get much bigger than england at home.  as well as entering the tournament without players like jonny wilkinson  mike tindall and richard hill  england have now lost two tighthead props in julian white and phil vickery while blind-side flanker lewis moody is a major concern. robinson  who received a lot of flak for the inclusion and then dropping of centre mathew tait  has kept faith with kicking fly-half charlie hodgson despite his horror show at twickenham. if england slump in dublin  it will be their worst run of results in the championship since 1987.  but robinson was bullish during the week about the game  saying that his side  are going there to get in their faces   and has identified the line-out and tackle area as the key to england s chances. and despite the recent results  skipper jason robinson believes there is nothing wrong with the mood in the camp.  there is no lack of confidence in the team   said the sale full-back.  we have had a good week s training and we are all looking forward to the challenge.  i still believe in this team. i know if we get our game right we will win the games.   g murphy; g dempsey  b o driscoll  s horgan  d hickie; r o gara  p stringer; r corrigan  s byrne  j hayes; m o kelly  p o connell; s easterby  j o connor  a foley.  f sheahan  m horan  d o callaghan  e miller  g easterby  d humphreys  k maggs.  j robinson (capt); m cueto  j noon  o barkley  j lewsey; c hodgson  h ellis; g rowntree  s thompson  m stevens; d grewcock  b kay; j worsley  l moody  m corry.  a titterrell  d bell  s borthwick  a hazell  m dawson  a goode  o smith.,sport
460,fuming robinson blasts officials england coach andy robinson insisted he was  livid  after his side were denied two tries in sunday s 19-13 six nations loss to ireland in dublin.  mark cueto s first-half effort was ruled out for offside before the referee spurned tv replays when england crashed over in the dying minutes.  [i m] absolutely spitting. i m livid. there s two tries we ve been cost   robinson told bbc sport.  we ve got to go back to technology. i don t know why we didn t.  south african referee jonathan kaplan ruled that cueto was ahead of charlie hodgson when the fly-half hoisted his cross-field kick for the sale wing to gather.  kaplan then declined the chance to consult the fourth official when josh lewsey took the ball over the irish line under a pile of bodies for what could have been the game-winning try.  i think mark cueto scored a perfectly legal try and i think he should have gone to the video referee on josh lewsey   said robinson.  it is how we use the technology. it is there  and it should be used.  i am still trying to work out the cueto try. i have looked at both  and they both looked tries.  we are very disappointed  and this will hurt  there is no doubt about that.  we are upset now  but the referee is in charge and he has called it his way and we have got to be able to cope with that.   we did everything we could have done to win the game. i am very proud of my players and  with a couple of decisions  this could have been a very famous victory.  i thought we dominated. matt stevens had an awesome game at tighthead prop  while the likes of charlie hodgson  martin corry and lewis moody all came through well.  josh lewsey was awesome  and every one of the forwards stood up out there. given the pressure we were under  credit must go to all the players.  we have done everything but win a game of rugby  but ireland are a good side. they defended magnificently and they ve got every chance of winning this six nations.  england have lost their first three matches in this year s six nations and four out of their six games since robinson took over from sir clive woodward in september.,sport
466,philippoussis doubt over open bid mark philippoussis is almost certain to miss the australian open after suffering a groin injury during the hopman cup loss to the netherlands.  the 28-year-old suffered two tears to the adductor muscle and was unable to play in the deciding mixed doubles. he is now unlikely to be fit in time for the australian open which begins on 17 january in melbourne.  he has to strengthen it enough to cope with repetitive days of tennis   said hopman cup doctor hamish osborne.  it would be very unlikely in my opinion for him to do a five-setter once  let alone two days in a row  inside two weeks.   the injury is more common in australian rules football  and a fit footballer would normally take three to four weeks to recover fully although mark s injury is slightly different.  the australian has suffered a host of injury problems throughout his career but is still holding out slim hope that he can make the event.  it s something i ll have to go by feel. i ll start treatment as soon as possible and try to strengthen it without tearing it any more   he said.  what doesn t kill you makes you stronger. i know i can come back from this and that s all that matters.  - former world number two tommy haas is also a doubt for the australian open after picking up a thigh injury playing for germany in the hopman cup. the 26-year-old had treatment on his left thigh while leading argentine guillermo coria 7-5 2-2. he played one more game  but his movement was hampered and he quit.,sport
467,healey targets england comeback leicester wing austin healey hopes to use sunday s return heineken cup clash with wasps as a further springboard to an england recall for the six nations.  healey  who won 51 caps prior to the 2003 world cup  has been in good form in the tigers  resurgence this season.  i definitely still have ambitions to play for england   healey told the bbc.  we will have to see what happens after the previous (autumn) tests but when i look at the current squad i definitely feel there is a place there for me.  healey  who has also played both half-back positions and full-back during his career  has reverted to the wing  where he won most of his england caps. after recovering from a trapped nerve in his back sustained at the end of september  the 31-year-old is relishing his role in the tigers revival.  i had six weeks out but fortunately i have resumed the sort of form i had before   he said.   i am basically playing where it best suits leicester. obviously i can play scrum-half  fly-half or full-back at a moment s notice.  but playing on the wing actually gives me a bigger free role to come in where i am not expected and influence things.  that has been apparent in parts one and two of the wasps-leicester trilogy in recent weeks. first  healey came off his flank with an angled run to score an injury-time try that earned the tigers a 17-17 draw in their premiership meeting on 21 november. then  in the first of their heineken cup double header last sunday  healey slotted in at stand-off and delivered a superb cross-kick for martin corry to score the tigers  third try.  i caught  cozza s  eye a couple of phases before that and was hoping to get it to him on the full  but fortunately even with the bounce he managed to score   healey recalled.  healey  twice a heineken cup winner  believes last sunday s match was  up there  with some of the biggest club contests he has played in.  it was a very intense occasion and a very destructive game   he recalled.  there was not a huge amount of rugby played but it was a great game to be involved in.  after about 15 minutes i thought we might stride away with it but wasps really came back into it and in the last couple of minutes it could have gone either way.   the same outcome this sunday would put leicester in pole position to top their heineken pool with a home game against biarritz and away trip to calvisano to come. but healey insists the tigers must summon the same desire if they are to deliver the knockout blow in what has been dubbed  rugby s version of rocky ii .  there was a lot of satisfaction in the dressing room aftewards but it is really only a case of a job half done   he added.  it was the first of a two-leg trip and if we lose at welford road it will negate all the positives we can take from result.  i think it came down to who wanted it more and in the end i think we did. we have got to show the same desire again this week.,sport
482,thomas out of six nations wales captain gareth thomas has been ruled out of the rest of the six nations with a broken thumb.  the full-back will have surgery on monday after fracturing his thumb in the 24-18 win over france on saturday. but welsh legend phil bennett insisted wales can cope without thomas as they chase a first grand slam in 27 years. bennett told bbc sport:  such is the spirit in the camp  they ll put kevin morgan at 15  rhys williams at wing and just carry on.  thomas will miss the match against scotland on 13 march  and what promises to be a huge encounter against the irish six days later. bennett added:  it s a setback. he s a great captain  he leads from the front and the boys love him.  thomas was replaced at half-time by williams as his side turned around a 15-6 deficit in paris.   with gareth missing i would think michael owen will be our captain   said wales coach mike ruddock.  he did a great job in the second half in france. he has been vice-captain all along throughout the championship.  wales travel to edinburgh to take on scotland in a fortnight and then host ireland in cardiff in the final round of matches in what could be the grand slam and championship decider. bennett  an inspirational fly-half for llanelli and wales in the 1970s  insisted the national team were entering a new golden period.  it was a great game and a magnificent result for wales   bennett told bbc radio five live s sportsweek programme.   the way this young team are blending  the glory days are on their way back.  we couldn t get possession early on and france dominated and scored two tries.  had they been ruthless  wales could have gone into the interval 30 points down. but they didn t take their chances.  wales defended fairly well but you cannot give that sort of quality ball to good sides.  the all blacks would have been ruthless and buried us in the first half. but the character we showed in the second half was quite outstanding.,sport
485,lewis-francis eyeing world gold mark lewis-francis says his olympic success has made him determined to bag world championship 100m gold in 2005.  the 22-year-old pipped maurice greene on the last leg of the 4x100m relay in athens to take top honours for team gb. but individually  the birchfield harrier has yet to build on his world junior championship win four years ago.  the gold medal in athens has made me realise that i can get to the top level and i want to get there again. it can happen  i don t see why not   he said. lewis-francis has still to decided what events will feature in his build-up to the worlds - with one exception. he has confirmed his participation in the norwich union grand prix in birmingham on 18 february  where he will take on another member of britain s victorious men s relay team - jason gardener - over 60m. he added:  it s a bit too early to make any predictions for helsinki  but i have my eyes open and i know i can be the best in the world.,sport
486,hantuchova in dubai last eight daniela hantuchova moved into the quarter-finals of the dubai open  after beating elene likhotseva of russia 7-5 6-4  and now faces serena williams.  australian open champion williams survived an early scare to beat russia s elena bovina 1-6 6-1 6-4. world number one lindsay davenport and anastasia myskina also progressed. davenport defeated china s jie zheng 6-2 7-5  while french open champion myskina sailed through after her opponent marion bartoli retired hurt. american davenport will now face fellow former wimbledon champion  conchita martinez of spain  who ousted seventh-seeded nathalie dechy of france 6-1 6-2. myskina will face eighth-seed patty schnyder from switzerland  who defeated china s li na 6-3 7-6 (10-8). the other quarter final pits wild card sania mirza of india against jelena jankovic of serbia and montenegro  who both won on tuesday.  before her meeting with martinez  davenport believes there is some room for improvement in her game.  i started well and finished well  but played some so-so games in the middle   she said. williams was also far from content.  i don t know what i was doing there   she said.  it was really windy and i hadn t played in the wind. all my shots were going out of here.  but hantuchova is in upbeat mood ahead of her clash with the younger williams sister  who was handed a first-round bye.  i feel i have an advantage (over serena) because i have already played two matches on these courts   she said.  it is a difficult court to play on. very fast and sometimes you feel you have no control over the ball.,sport
488,wolves appoint hoddle as manager glenn hoddle will be unveiled as the new wolves manager on tuesday.  the club have confirmed that the former england coach will be unveiled as the successor to dave jones at a news conference at molineux at 1100 gmt. hoddle has been linked with a return to former club southampton but wolves have won the race for his services. he has been out of the game since being sacked at spurs in september 2003 and worked alongside wolves caretaker boss stuart gray at southampton. hoddle began his managerial career as player-boss with swindon before moving on to chelsea and then taking up the england job.  his spell in charge of the national side came to an end after the 1998 world cup when he made controversial remarks about the disabled in a newspaper interview. the 47-year-old later returned to management with southampton  where he again succeeded jones - as he has now done at wolves. he engineered an upturn in saints  fortunes before being lured to white hart lane by tottenham - the club where he made his name as a player. that relationship turned sour at the start of the last campaign and he left the london club early last season. since then he has applied unsuccessfully for the post of france manager and had also been linked with a return to southampton. wolves are currently 17th in the championship and have a home game against millwall on tuesday.,sport
491,giggs handed wales leading role ryan giggs will captain wales as he wins his 50th cap in wednesday s friendly against hungary in cardiff.  john toshack  in his first game as coach after succeeding mark hughes  admits he is surprised that giggs has only just reached the landmark.  with the games he s played for united  proportionately it doesn t seem that many for wales   toshack said.  but he s one of the greatest of all welsh internationals and on his 50th cap it s appropriate he s captain.  giggs admits he had briefly considered retirement from the international game  but is now targetting playing for wales in the 2008 european championships. the manchester united wing revealed how club manager sir alex ferguson talked him into extending his wales career.  i briefly discussed my international future with sir alex  but he urged me to carry on   giggs said.  he feels  like myself  that i have no weight problems and keep myself fit  so in three or four years  time i will be able to play in the european finals if we get there.  the manager has always wanted me to play for my club and country and he was keen for me to continue because i am fit enough.   giggs admits he was wavering and considering joining the likes of former wales skipper gary speed and united team-mate paul scholes in committing the remaining years of his career to club football. but giggs is now focussed on making the toshack era even more successful than the time hughes spent at the helm. the manchester united winger won his first cap as a 17-year-old in 1991  an away loss to germany  and now faces his landmark appearance at the age of 31. with giggs leading wales out against hungary  there is every chance that he will become the permanent successor to speed. however  toshack refused to reveal whether he sees giggs as a long-term option.  for this particular game i think it is appropriate that ryan giggs will be captain  it s his 50th cap and he s known for some time about that   toshack said. on wednesday night toshack takes charge of his first match since replacing hughes  and giggs said:  it s my 50th cap and i am looking forward to it  and i hope to play a lot more times from here on in.  it s important to be here  all the players feel the same. it s a new start and all the top players certainly see it as important.  i see myself leading by example  it is something i have taken on for wales as well as united these past few seasons.  the way john is looking at things  he is aiming to build his side around the experienced lads right up to the next tournament  the euro 2006 event.  i have told john i will be around for the next european tournament  by then i will be 35 so hopefully i will still be okay.  a lot can happen  but i m hoping to be around.  giggs  own personal future at old trafford is still up in the air as he has yet to reach agreement on a new contract  with manchester united offering one extra year and giggs seeking two.  i have put the contract thing to the back of my mind at the moment   said giggs.  it is an important period for the club and i am just concentrated on that.  i ve heard the suggestions  hopefully there is a two-year deal about to be offered because that is what i am looking for  to get it sorted out.  i m enjoying my football  the way united have been playing and my own form  you have to enjoy it.  we have massive games coming up: manchester city this week  then the everton cup tie  followed by ac milan in the champions league  and my first wales game under john toshack  so it s an important time.,sport
495,arnesen denies rift with santini tottenham sporting director frank arnesen has denied that coach jacques santini resigned because of a clash of personalities at white hart lane.  there had been newspaper speculation that santini had felt undermined by arnesen s role at the club.  it is absolutely not true   arnesen told bbc radio five live.  there is only one thing that made him resign and that is his own personal problems.  he has talked to me recently and said this matter is absolutely for himself.  arnesen said he was unable to throw any light onto the problems that caused santini to quit after just 13 games in charge. he added:  jacques has never gone into exactly what it was. but i trust him in that; you have to accept it. i think we should respect it.   the plan is now that over the weekend we will have talks with the board and then on monday we will clarify the situation.  arnesen countered criticism at the timing of the announcement  coming less than 24 hours before tottenham s premiership fixture with charlton.  when it comes down to personal problems  i don t think we should talk about timing   he said. and he also denied reports that santini had been given a £3m pay-off.  that is absolute nonsense. he is the one who said  i will go  and so he went    said the spurs sporting director. tottenham s structure of having a sporting director working alongside a coach is based on a continental model and arnesen sees no reason why they should change it.   i have confidence in this structure. i am confident that we have started something here in july and i still have a lot of confidence in tottenham and what we are doing   he said. however  former spurs and england defender gary stevens said he would not be surprised if the system had caused a rift.  i think the problems go a lot deeper  between the director of football at white hart lane and santini   stevens told five live.  on paper they could have worked together. but frank arnesen was a very creative  forward-thinking and expansive player - whereas i think santini was very much the opposite  more a case of being organised  disciplined and happy not conceding goals.  that sort of arrangement can work if the two people have the same principles and ideals and work very closely. but it seems that has not happened.,sport
506,gallas sees two-horse race chelsea s william gallas believes they will battle it out with arsenal for the premiership in the coming months.   it ll be a two-horse race all the way to the end of the season because we are both going to give it everything   he told bbc sport.  you need to be good and you need a lot of luck. you need a bit of both but it will be as hard for the arsenal players as it is for the chelsea boys.   we know that we have got the power in our hands just now   added gallas.   but you never know what is going to happen in football - two seasons ago manchester united picked up so many points towards the end of the season when they won the title.  obviously  nobody at chelsea wants to come second but you never know what happens in football.  we will be challenging to come first as much as every arsenal player will be challenging to come first.  gallas has been given extra confidence by the impact manager jose mourinho has had since taking over as manager during the summer.  and the french international defender believes mourinho is perfectly suited to boss the squad of chelsea stars and says his managerial expertise will prevent any player revolt.  it s only normal when you have got a team put together of such big names that you put the finishing touch to it and the finishing touch at chelsea is a fantastic manager like mourinho   he said.  he is the icing on the cake at the club. he has this fantastic knack of thinking of everything.  another incredible quality that mourinho has is that every player  even though the fans may consider them to be a stars  within the dressing-room they are absolutely equal.  mourinho reminds everyone but he doesn t have to because he has created a wonderful atmosphere where everybody is playing and laughing every day.  it is a changed dressing-room from the atmosphere there was last year.,sport
507,chelsea clinch cup in extra-time (after extra-time - score at 90 mins 1-1)  john arne riise volleyed liverpool ahead after 45 seconds but steven gerrard scored a 79th-minute own goal. blues boss jose mourinho was sent off for taunting liverpool fans after the goal and he watched on television as his side went on to win the game. drogba and kezman scored from close range before antonio nunez s header made for a tense finale. it was an amazing climax which gave mourinho his first silverware as chelsea manager. yet it was controversial too  after mourinho s sending off  apparently for putting his finger to his lips to hush the liverpool fans. there was no hushing them after the extraordinary opening in which the reds took a stunning lead inside the first minute.  riise could not have connected any better with morientes  cross as he smashed a left-foot volley past petr cech. the goal  the quickest-ever in a league cup final  stunned a blues side whose previously rock-solid confidence had been shaken by consecutive losses to newcastle and barcelona in the previous week. the blues  attacking chances were limited  and jerzy dudek was equal to frank lampard s powerfully-struck drive and drogba s low shot. despite their frustration  chelsea began to dominate midfield without seriously threatening to break liverpool s well-organised defence.  joe cole had a shot blocked and a promising damien duff break was halted by a good tackle from djimi traore  but the reds reached half-time without any major scares. the blues began the second half with more urgency and pegged liverpool back. nevertheless  liverpool were living dangerously and they needed a fantastic double save from dudek on 54 minutes  first at full stretch from gudjohnsen s header  then to smother william gallas  follow-up. and despite chelsea s possession  it was liverpool who fashioned the next clear opportunity as luis garcia fed dietmar hamann whose shot forced a superb save from cech. and the blues  increasingly adventurous approach saw liverpool earn another chance on the break on 75 minutes as paulo ferreira denied gerrard with a last-ditch tackle. but gerrard was on the scoresheet minutes later - in the most unfortunate fashion - as he inadvertently deflected ferrerira s free-kick past his own keeper and in off the post to bring chelsea level. that prompted mourinho s reaction which saw him sent off  but chelsea still pressed and duff had a chance to win the game with seven minutes remaining. dudek saved bravely at the irishman s feet  while milan baros shot wildly at the other end to ensure extra time. drogba almost headed chelsea in front two minutes into extra-time but the striker saw the ball rebound off the post. but seconds after the half-time interval  drogba made no mistake  picking the ball up from glen johnson s long throw inside the six-yard box and sidefooting home. and kezman appeared to have made the game safe as he netted from close range after gudjohnsen s cross in the 110th minute. there was still drama as nunez beat cech to a high ball with six minutes remaining to head his side level  but despite liverpool s desperate attacks  chelsea clung on to win.  dudek  finnan  carragher  hyypia  traore (biscan 67)  luis garcia  gerrard  hamann  riise  kewell (nunez 56)  morientes (baros 74).  subs not used: pellegrino  carson.  hyypia  traore  hamann  carragher.  riise 1  nunez 113.  cech  paulo ferreira  ricardo carvalho  terry  gallas (kezman 74)  jarosik (gudjohnsen 45)  lampard  makelele  cole (johnson 81)  drogba  duff.  subs not used: pidgeley  tiago.  lampard  kezman  drogba  duff.  gerrard 79 og  drogba 107  kezman 112.  78 000  s bennett (kent).,sport
512,big guns ease through in san jose top-seeded americans andy roddick and andre agassi survived minor scares to reach the last eight of the sap open.  agassi endured early problems against left-handed dane kenneth carlsen before sealing a 7-5 6-1 victory. and world number three roddick dropped a set to korean player hyung-taik lee  before pulling out a 6-3 3-6 6-2 win in san jose  california. seventh seed jurgen melzer came through 6-3 6-3 against xavier malisse - winner in delray beach last week. frenchman cyril saulnier  meanwhile  fired 19 aces to secure a 6-1 7-6 win over czech qualifier tomas zib.  roddick broke a racket in frustration in the third game of the second set. and afterwards was unimpressed with his form.  i m not playing great   he said.  but i m through and i m going to keep battling.  a lot of people are under the assumption that it s easy to play well every week and it s not.  it is the 12th time in 13 appearances at the event that agassi  now 34  has progressed to the quarter-final stage. he came from 0-40 down in the opening game to hold serve and gradually wore carlsen down after attacking his backhand. agassi also employed several lobs and charged to the net to unsettle the 31-year-old dane  ranked 88th in the world.  as the match went on  i got real patient and waited for my opportunities and felt pretty good   said agassi.,sport
518,ireland 17-12 south africa ronan o gara scored all ireland s points as the home side claimed only their second ever win over south africa on an emotional day at lansdowne road.  o gara s first-half try  poached after a quick tap-penalty  helped the irish to a 8-3 lead at half-time. three further o gara penalties extended ireland s lead to 17-6 as the game entered the final quarter. two percy montgomery penalties set up a frantic finish but ireland held out to claim a famous victory. ireland began strongly and were never led  but the match was tense and closely fought throughout. aware of the threat posed by the south africans  ireland pressed hard from the outset  and played some impressive rugby while searching for a breakthrough. early on  denis hickie thought he was in for a try after a delightful backline move but shane horgan s pass was adjudged to have gone forward by referee paul honiss.  ireland continued to press and they showed their intent by opting for a line-out in the 19th minute when three straight-forward points were on offer. another south african infringement a minute later led to ireland s first points - o gara took a quick tap-penalty and charged over the opposition line for an irish try. the springboks could feel hard done by as captain john smit had his back to the play when o gara pounced after referee honiss had told the skipper to warn his own players after consistent infringements. stung by the score  the south africans almost replied with a try of their own within 60 seconds with geordan murphy s ankle-tap tackle denying a certain try for percy montgomery. however  the springboks did win a penalty a minute later which montgomery easily slotted to cut ireland s lead to 5-3.  ireland got out of jail when the south africans had a three-to-one overlap near the irish line only to waste the chance. after the sustained springboks pressure  the irish produced an attack of their own in the 34th minute which culminated with o gara s clever drop-goal to restore his side s lead to five points which remained the margin at half-time. sustained irish pressure immediately after half-time was rewarded by another o gara penalty. however  montgomery responded quickly by slotting over a superb penalty from near the right touchline to cut ireland s lead to five points again. montgomery then burst through the irish defence in the 48th minute and it took a superb girvan dempsey tackle to prevent a try. the south africans suffered a double-blow in the 52nd minute when schalk burger was sin-binned for the second week in a row after killing the ball and o gara punished the transgression by notching another penalty.  in the 61st minute  hickie was left frustrated by a poor pass from girvan dempsey as a chance to seal the match was wasted. however  a late tackle on brian o driscoll enabled o gara to notch another penalty in the 63rd minute which extended ireland s lead to 17-6. however  two montgomery penalties had ireland s lead in peril again as the springboks closed to within five points with seven minutes remaining. south africa produced a huge effort in the closing minutes but ireland held on to claim a deserved victory.  g dempsey; g murphy  b o driscoll (capt)  s horgan  d hickie; r o gara  p stringer; r corrigan  s byrne  j hayes  m o kelly  p o connell  s easterby  j o connor  a foley.  f sheahan  m horan  d o callaghan  e miller  g easterby  d humphreys  k maggs.  : p montgomery; b paulse  m joubert  de wet barry  a willemse  j van der westhuyzen; f du preez; o du randt  j smit (captain)  e andrews  b botha  v matfield  s burger  aj venter  j van niekerk.  : h shimange  cj van der linde  g britz  d rossouw  m claassens  j de villiers  g du toit/j fourie.  paul honiss (new zealand),sport
527,mourinho defiant on chelsea form chelsea boss jose mourinho has insisted that sir alex ferguson and arsene wenger would swap places with him.  mourinho s side were knocked out of the fa cup by newcastle last sunday before seeing barcelona secure a 2-1 champions league first-leg lead in the nou camp. but he denied his club was suffering a dip in form which league rivals arsenal and manchester united could exploit.  they cannot speak to us about blips because they re not in a better position than us   mourinho said.  do they want to change positions with us  we are top of the league by nine points and in the carling cup final.  the only thing they can say they are in a better position than us in is the fa cup.  in the champions league all three teams can either go through or go out but the one team that is in the best position is still chelsea.   mourinho said it was important to keep his team s results in perspective.  don t try to put pressure on me because i am never under pressure   he warned.  we have lost one important game this week - at newcastle - and we re out of the fa cup but i don t think a defeat in a first-leg tie is a real defeat. we are just 2-1 down at half-time.  asked if his chelsea honeymoon was now over  mourinho replied:  i have had 20 years of honeymoons with my wife.  the day that this club is not happy with me is the day that i go.,sport
530,newcastle line up babayaro newcastle manager graeme souness is closing in on signing chelsea defender celestine babayaro when the transfer window reopens.  souness is bidding to bolster his defence and  according to reports  contract negotiations are at an advanced stage with the player. babayaro has been in the premiership since 1997 when he moved to chelsea for £2.25m from anderlecht. but the 26-year-old has been surplus to requirements this season. souness would not be drawn on specifics over individual players.  but he said:  all i can tell you is that the chairman has worked really hard in the last couple of months to try to do deals.  we have said from day one we want to strengthen  and that is what we are hoping to do in the coming weeks.,sport
533,england s defensive crisis grows england s defensive worries have deepened following the withdrawal of tottenham s ledley king from the squad to face holland.  chelsea s john terry and wayne bridge are also out  leaving coach sven-goran eriksson with a real problem for wednesday s match at villa park. injured rio ferdinand and sol campbell were both left out of the squad  and matthew upson has already pulled out. wes brown and jamie carragher are likely to be the makeshift partnership. terry  the captain of chelsea as they push for the premiership title  would have been a certain starter in the absence of campbell and ferdinand. but now he has pulled out with a bruised knee and is likely to be replaced by carragher  alongside brown.  manchester united s brown last played for england in the defeat by australia at upton park in february 2003. the 25-year-old was only called into the squad on sunday night as cover following the enforced withdrawal of upson  who has a hamstring injury. and brown now looks certain to add to his tally of seven senior appearances for england. king was forced to pull out after his groin injury was assessed by england s medical staff. eriksson has still not decided whether to call up any further back-up  having already summoned phil neville after bridge pulled out with a foot injury.,sport
534,campbell to extend sprint career darren campbell has set his sights on running quicker than ever after deciding not to retire from sprinting.  campbell  who won olympic 4x100m relay gold  had been unsure about his future. but he told five live s sportsweek:  i had to get back into training before i could decide because if i didn t have the same hunger i d have to walk away.  i ve started back and i m thoroughly enjoying it. i m looking forward to it. i ve got to run under 10 seconds (for 100m) and under 20 seconds (for 200m).  campbell was part of the british quartet who shocked the americans to win relay gold in athens in august.  the newport-based athlete and team-mates jason gardener  marlon devonish and mark lewis-francis were rewarded with mbes in the new year honours list. campbell s relay triumph made up for his disappointing displays in the individual 100m and 200m events in athens  when he failed to reach the finals. the 31-year-old  who won olympic 200m silver in sydney in 2000  said during the games that a hamstring injury had stopped him from running at his best.  he was criticised at the time by former olympic champion michael johnson  who cast doubt on campbell s injury claims.  to go to athens and finally get the gold i ve been trying to get for 24 years was a big relief   said campbell.  it was a chance for me to prove that if i d been fit i would have been challenging for the (individual) medals.  every season i go and challenge for the medals so why would last season have been any different   it s just unfortunate that i picked up that injury just before the olympics.  campbell set his 100m personal best of 10.04secs when he won the european title in budapest in 1998. and he ran 20.13secs in the quarter-finals of the 200m in sydney on the way to olympic silver.,sport
