message,Y
 the court ruling is a blow to efforts to get damages for the sale of yugansk  which yukos claims was illegally sold,1
 meanwhile the number of sales dropped 32% to an average of 22 per surveyor,1
 south korea  which has about $200bn in foreign reserves  said it plans instead to boost holdings of currencies such as the australian and canadian dollar,1
 santa monica-based activison is said to be one firm on its takeover list,1
 china s baoshan iron and steel co,1
 the firms took action after the death from a central nervous system disease and a suspected case of the condition,1
 us companies created twice as many jobs as expected in october while exports hit record levels in september,1
 writing in the financial times  mr schroeder also said heads of government should have a greater say in reforms,1
 the plan was put forward by g7 finance ministers over the weekend,1
 but when asked about their own family s financial outlook  a majority in 14 countries said they were positive about the future,1
7-0,1
1m) back-tax claim for the 2001-2003 period,1
 the company also said it now believed the development area would be able to produce oil for more than 25 years,1
 the tragedy has left at least 25 000 people dead  with sri lanka  thailand  india and indonesia worst hit,1
5bn),1
8bn) by appealing for peace and national unity,1
4m ($357,1
 parmalat was placed into bankruptcy protection in 2003 after a 14bn euro black hole was found in its accounts,1
 china is trying to clean up its banking system  which is weighed down by billions of dollars of unpaid loans,1
8%  the financial times deutschland reported,1
 there is one exception: firms in western europe - but not the uk - are lacking confidence after years of slow growth,1
 mr sullivan  made accounting decisions   he told the federal court  saying his finance chief had  a keen command of the numbers ,1
04bn)  ahead of average analysts  forecasts of £532m,1
5% stake in holding company group menatep - which controls yukos - to leonid nevzlin,1
 disney failed to tell investors that between 1999 and 2001 it employed three adult children of three then directors,1
 the firm  a market leader in high-speed internet  had an operating loss for the three months to december of 7,1
 early estimates from the world bank put the amount of aid needed at about $5bn (£2,1
  strong demand from china s fast-growing economy and high prices have fuelled production  said cochilco vice president patricio cartagena,1
 sales in what is traditionally a strong month rose by 0,1
 he claims the banks were aware of the problems but continued to work with the company so they could earn commissions,1
 jobs were created in every sector of the us economy except manufacturing,1
  the uk-dutch group will own 30% of the project  with qatar s state oil firm owning the rest,1
  it also has an option for a further 70 aircraft  a move which brings the ryanair/boeing order book up to 225 firm orders and options on 193 more,1
 venezuela has also offered to supply 120 000 barrels of fuel oil a month to china,1
 christian aid condemned the move  saying it would see almost a million jobs in bangladesh alone being axed,1
 but the blow to many low-income people could be  enormous ,1
6bn)  reports say,1
 us airways is in chapter 11 bankruptcy protection for the second time in two years  and battling to cut costs,1
 mr ebbers is on trial for fraud and conspiracy in relation to worldcom s collapse in 2002,1
75bn roubles (£4,1
 recent evidence has suggested that the uk housing market is slowing after interest rate increases  and economists forecast a drop in prices during 2005,1
  sbc said 5 125 positions would go as a result of network efficiencies,1
 the move  which was justified on national security grounds  follows an earlier vote by mps to give themselves a veto over foreign investments,1
  jagran publishes india s top-selling daily newspaper  the hindi-language dainik jagran  which has been in circulation for 62 years,1
47m yuan ($177 600) in compensation,1
 amf has begun proceedings against vivendi  its chief executive jean-rene fourtou and chief operating officer jean-bernard levy,1
4m ($29,1
 some observers see this as another step closer to a full public listing,1
 the study  from the centre for economic policy research  does not praise the rough handling of oil company yukos,1
 the government is cracking down on so-called latifundios  or large rural estates  which it says are lying idle,1
2% in the month  compared to 0,1
 young people are particularly hard hit with 37% out of work  compared with 14% four years ago,1
 the measure is designed to legitimise previously hidden economic activity and boost georgia s flagging economy,1
 the drop in patience comes as the number of calls to call centres is growing at a rate of 20% every year,1
 the three have refused to confirm reports they plan to launch a private airline in competition with aer lingus,1
  guidant is a key producer of equipment that combats heart problems such as implant defibrillators and pacemakers,1
 the rise came despite exchange rates being cited as a major concern,1
 the imf said that  according to data provided by the liberians  the country s gdp rose by 2% in 2004  after a 31% decline in 2003,1
 but  the ec did warn the two were under close scrutiny and it would act if their fiscal situations deteriorated,1
 uk prime minister tony blair and south african president thabo mbeki are among the more than 20 government leaders and heads of state leaders attending the meeting,1
8 from a revised 53,1
 however  the country s vice president jose alencar has said the government still is looking for a solution,1
 splits were marketed as a low-risk way to benefit from rising share prices,1
 mr ebbers is on trial for fraud and conspiracy in relation to worldcom s collapse in 2002,1
 as a result  the 2,1
6m) sex discrimination case against the us investment bank,1
 the move is seen as evidence of a new commitment by the government to reduce the size of public sector,1
 the result of the investment could be to raise output to more than 200 000 cars from 2007,1
 bmw said that it was too early to say how many cars were affected or how much the recall would cost,1
 flights were affected for an hour on wednesday morning  double the time that had been expected  leading to cancellations and delays,1
  the government is trying to encourage saving at an early age  through its new child trust fund,1
3bn (£691m) bill in 2005 for reconstruction after the tsunami which killed more than 30 000 of its people  its central bank says,1
 mr khatami s second term as president ends on 1 august  making this his last budget,1
 but rover told bbc news that reports of job cuts were  speculation ,1
82bn) home last year,1
 the organisation has found itself in trouble after being accused of helping to topple georgia s former president,1
 stock markets in indonesia and india have hit all-time highs this week; even in sri lanka  more comprehensively affected  the main index has lost only 5% since the waves hit,1
 while the us economy is growing at a  reasonably good pace  he warned that budget concerns were clouding the economic outlook for the us,1
 last year  crown prince abdullah  the de-facto ruler  told government departments to put plans in place for employing women,1
41 million in the last three months of 2004  even as 90 000 more people were in employment,1
  the kremlin said on tuesday that the $6bn which russian state bank veb lent state-owned rosneft to help buy yugansk in turn came from chinese banks,1
  the index rose 225,1
  the extra leeway came after the office for national statistics said it had been measuring road expenditure data wrongly over the past five years,1
24bn ($6,1
8% higher on the year in the last quarter of 2004  down from 16,1
3bn (£3,1
8bn; £3bn) bid by rival xstrata,1
 with assets of $200m and liabilities totalling $648m  it needs creditors  backing for the offer to avoid going into bankruptcy,1
 the commission s decision gave the same legal protection to feta as to italian parma ham and french champagne,1
 that pushed the 10 month deficit to $500,1
5bn ($2,1
 products from these zones will enjoy duty free access to the us  provided that 35% of their components are the product of israeli-egyptian cooperation,1
 but the group said barclays is still waiting for the approval of south africa s banking and competition authorities to make a formal offer,1
 tacit approval from the white house for the weaker greenback  which could help counteract huge deficits  has helped trigger the move,1
 more than two thirds of its 28 000 staff have now accepted wage cuts,1
 the company  which is vying with mercedes-benz for the title of leading premium carmaker  is confident about its prospects for the region in 2005,1
 in january 2004  shell told shocked investors that its reserves were 20% smaller than previously thought,1
 us gaming consortium blb will pay $339m (£182,1
 carmakers are starting to build hybrid sports utility vehicles (suvs)  the four-wheel-drive vehicles which now dominate the us car market,1
 deloitte is forecasting economic growth of 2% this year  below chancellor gordon brown s forecast of 3% to 3,1
 id theft occurs when criminals use someone else s personal information to steal credit or commit other crimes,1
2bn australian dollars (£458m; $874m) rebuild  after a rise in costs on the work,1
8bn (£931m) deal as india s first low-cost airline expands in the fast-growing domestic market,1
 the company recently warned it could go under if it did not secure a refinancing deal by mid-january 2005,1
 this setback for the group follows the rejection by the us in october of its anti-coagulant pill exanta,1
 this will boost the annual production capacity of the company - india s second-largest car manufacturer - to 400 000 units,1
  james wareham  a lawyer representing one of the directors  told reuters the 10 had agreed to pay those who lost billions when the firm collapsed,1
 continental also said that  if it did not make any cuts  it expects to lose  hundreds of millions of dollars  in 2005 in current market conditions,1
 baikal paid 260,1
 yet other names mentioned in connection to buying exel are dhl-owner deutsche post and finance firm ge capital,1
 fannie mae last month warned that some records were incorrect,1
3bn in a sale forced by russia to part settle a $27,1
 unions criticised the possible move - which may affect cabin and maintenance staff - saying qantas was profitable,1
3bn rupees ($98m; £52m)  against 2,1
 her warnings led to the collapse of the firm following the discovery of an $11bn (£5,1
 many foreign firms had protested that the sec was imposing an unfair burden,1
 but a spokesman refused to comment on speculation that mitsubishi could end up building cars for psa and perhaps its japanese rival nissan,1
 creditors agreed on friday to suspend interest payments until 2007,1
  one member of the bank s monetary policy committee (mpc) - paul tucker - voted to raise rates to 5%,1
 the tax cuts target firms and individuals  cutting corporate tax from 30% to 29% and offering income tax cuts worth 6,1
 the seller - irish-based property firm quinlan private - bought the savoy along with the berkeley  claridge s and the connaught for £750m last year,1
34bn; £9,1
 the economy is growing fast  they insist,1
 it said its 920 stores would remain open  but analysts said it would most likely off-load a number of sites,1
 cml figures showed gross lending fell by 4% in november as the number of people buying new homes fell,1
 instead of taxpayers having to pick up the bill  the fer wants congressmen to change the pbgc s funding rules,1
 supplies from turkmenistan account for 45% of all natural gas imported by ukraine  which has large coal deposits but no gas fields,1
7bn) takeover offer,1
5bn (£14,1
 the old law  dating from 1945  gave priority first to workers  second to tax revenue and finally to creditors,1
 more than 240 civil and military aerospace firms from 31 countries are attending the show,1
  over 85% of the bids were at the higher end of the price range of 1 050-1 125 rupees ($24-$26),1
6% rise in november  the office for national statistics (ons) said,1
78bn) in 2004  but would have been 8% higher if currency movements were stripped out,1
 the iea raised its estimate of 2005 oil demand growth by 80 000 barrels a day to 84 million barrels a day,1
 an spokesman for ssl  which makes the famous durex brand of condom  would not to comment on  market speculation ,1
 strong economic growth and low interest rates have driven demand  and analysts expect the trend to continue,1
  turkey s current $18,1
 it is the second time vodafone has come under the commission s scrutiny,1
39bn rupees ($54,1
 his comments follow the sale of much of oil giant yukos to cover back taxes - a deal which effectively took most of the firm s assets into public ownership,1
 but a judge has barred bank of america and two auditors from the case,1
 a few weeks ago  shares in gw pharma lost a third of their value after uk regulators said they wanted more evidence about the drug s benefits,1
 miner highland gold said it regretted any limit on privatisation while bp  a big investor  declined to comment,1
1%,1
 prime minister ephraim inoni  who vowed to tackle corruption when he came to office last year  said those found guilty would face tough punishments,1
86 to $41,1
53bn euros; £1,1
  according to the office for national statistics  the difference between what the uk exported and imported was £3,1
 now  according to asahi breweries  the market for so-called  beer-like  drinks is set to grow 84% this year,1
  the firm  which is now one of the biggest investors in google  benefited from sales of high-speed internet connections and higher advert sales,1
3% - in line with forecasts,1
 they use  pester power  to get their parents to stump up nearly a third of this income  the report said,1
4bn euros in 2003,1
 its withdrawal from the $325m (£170m) contract in november is thought to be the largest cancellation to date,1
 laurent beaudoin  part of the family that controls the montreal-based firm  will take on the role of ceo under a newly created management structure,1
8,1
 the gain in non-farm payrolls was below market expectations of 190 000 new jobs,1
 meanwhile  southwest airlines saw its fourth-quarter 2004 profits fall 15% to $56m  against $66m a year earlier,1
 the quotas for developing nations  ended on 1 january  gave them a set share of the rich countries  markets,1
 the cml said gross mortgage lending stood at £17,1
25%,1
  figures from the commerce department for november showed exports down 2,1
4bn euros-worth of debts,1
  nationally  house prices rose at an annual rate of 10,1
 they also pointed out that positive comments apart  president george w bush s administration had done little to stop the dollar s slide,1
35bn ($2,1
  obviously with a lot of loss of life  a lot of time is needed to clean up the mess  bury the people and find the missing   said abn amro s eddie wong,1
6bn) buyout by telecoms giant verizon  hoping to get a better deal,1
  the project aims to allow alternative ports for the shipping of russian and caspian oil  that normally goes through turkish ports,1
 his is the latest in a series of arrests of top executives in japan over business scandals,1
 senate sources say the missing tapes may have been stolen from a plane by baggage handlers,1
3516 in thin new york trade  before rallying to $1,1
 so there is much hope that an elected government will break the deadlock,1
3m (£97m) from $64,1
 gm said higher healthcare costs in north america  and lower profits at its financial services subsidiary would hurt its performance in 2005,1
 japan is the biggest holder of dollar reserves in the world  with south korea the fourth largest,1
 and the regent street association said shops in central london were also expecting the  best christmas ever ,1
 the trouble is that the high status of car ownership is matched by expensive fees at indoor car parks  making motorists reluctant to use them,1
 the phone company collapsed in 2002 and prosecutors claim that losses were hidden to protect the firm s shares,1
 lg card has seven million customers and its collapse would have sent shockwaves through the country s economy,1
8 trillion),1
 the highest ranking executive pleading guilty on tuesday was former marsh senior vice president joshua bewlay,1
2% expansion in the fourth quarter in europe s biggest economy,1
76 points,1
25% to 2,1
2%,1
 the cuts come against a background of fierce competition for readers and sluggish advertising revenues amid competition from online advertising,1
 among the accused were altria group  rj reynolds tobacco  lorillard tobacco  liggett group and brown and williamson,1
2bn),1
 mr bakrie told the bisnis indonesia newspaper that a $1,1
 the 36-page submission also urges the government to examine support other european countries provide to industry,1
 mr lebedev said there were  absurd contradictions  in the case,1
 the beijing news said the company may instead choose to pay a fine,1
 economic growth slowed in the previous quarter  as manufacturing output fell  while consumer confidence has slipped,1
4% above the previous record - 2003 s imbalance of $496,1
 the affected vehicles in the product recall are from the 2004 and 2005 model years  gm said,1
 dr reddy s has built its reputation on producing generic versions of big-name pharmaceutical products,1
3,1
 however  trading has been volatile over the past week because of technical and automated trading and light demand,1
2bn; £5,1
5 in january  its first decline in three months,1
 meanwhile  asian carmakers fared well - toyota sales jumped 11% while rival nissan notched up a 10% increase,1
 founder stelios haji-ioannou has pledged to contest the action,1
 rates are likely to rise after the anticipated general election in may,1
5%  their first upwards move in more than a year,1
 the figures released by the ministry of commerce come as china s tax chief confirmed that growth had topped 9% in 2004 for the second year in a row,1
 mr dein also warned the current level of tv coverage of the premiership may be reaching saturation level  with signs that match attendances have been dropping off in the first few months of this season,1
  last month  the german exchange tabled a 530 pence-per-share offer for lse  valuing it at £1,1
 without major changes in current policies and political prejudices  the federal budget simply cannot hold together,1
 but euronext declined to comment after the talks ended on friday,1
 but the clampdown has caused fraudsters to change tack  retail decisions said,1
 chinese pc sales have risen by a fifth in each of the past two years  but are now growing more slowly,1
 mr mandelson said the eu and us hoped to avoid having to resolve the dispute at the world trade organisation (wto),1
 the figure marked an increase on the 3,1
 both are looking to russia and china to provide future growth as western european markets are largely mature,1
6m),1
1% on the year,1
5% as investors  who thought the offer was underpriced  decided to sell,1
2 million  the best showing in five years,1
 airbus  which overtook boeing as the number one civilian planemaker in 2003  is focusing on so-called super jumbos,1
 however  chief executive bill gammell cautioned that additional evalution was first needed at the site,1
 the move follows angry protests after the firm said a previous compensation fund was running out of money,1
4% in 2004  but fall to 3,1
 mr ghosn transformed nissan into a fast-growing and profitable business,1
 baikal s background and its motives for buying the unit are still unclear,1
 nike and k2 have previously been mentioned as possible suitors,1
41,1
 the falic group bought two cosmetics labels from lvmh in 2003,1
 united bank is the third biggest in nigeria in terms of number of branches,1
  mr murray is already sunderland s leading shareholder  holding a 37,1
  standard chartered said acquiring korea first bank (kfb) fulfilled a strategic objective of building a bigger presence in asia s third largest economy,1
 beck-crespel is a specialist steel firm in armentieres  about 20 miles from lille,1
 but some economists predict a further rise in the cost of borrowing will come later this year,1
 that expansion pushed annual growth to 2,1
6m (£9,1
 net income jumped to 3bn yuan in 2004 ($365m; £190m)  compared with 1,1
 high oil prices  meanwhile  have put upward pressure on the inflation rate,1
 earlier in the day came an update on efforts to have 3 million people on anti-aids drugs by the end of 2005,1
6bn),1
 their economic targets became known as the lisbon agenda,1
 no-one  however  seems to have told the stock markets,1
 the firms will install and operate a fixed phone network  providing voice  fax and internet services,1
3%,1
 nortel shares  which have lost nearly 50% of their value since last year  climbed 1,1
 joining the company as a 15-year-old part-time worker  mr bell quickly moved through its ranks  becoming australia s youngest store manager at 19,1
 they have predicted that the dollar is likely to fall even further,1
 at the same time  retail sales picked up faster than at any time since 1997,1
  we need at least $20bn (£10,1
 the vow to cut the deficit had been one of his re-election declarations,1
7% of their annual gross national income by 2015,1
 it is currently arguing against an offer from swiss xstrata  which the firm raised to a$8,1
2bn a year  a rise of 49,1
 the state environmental protection agency said the 26 projects had failed to do proper environmental assessments,1
 vice president jose vicente rangel has said farmers and ranchers with their titles in order and their lands productive have  nothing to fear,1
 it aims to create 400 000 jobs and will focus on infrastructure and home building  as well as providing public firms with money to hire new workers,1
 the firm avoided bankruptcy thanks to a $4,1
4 in january,1
 the suvs will be built in japan using peugeot s diesel engines and sold mainly in the european market,1
 however nasdaq  an icon of the 1990s technology boom  recently poured cold water on those suggestions,1
 its $17m profit for the quarter was dwarfed by the $204m announced by rival google earlier in the week,1
  monsanto admitted one of its employees paid the senior official two years ago in a bid to avoid environmental impact studies being conducted on its cotton,1
  the sale is a further move by citigroup away from its 1990s strategy of offering every financial service - insurance  broking and banking,1
 the firm promised no jobs would be lost as a result of new ticket machines,1
 manchester united revealed on sunday that it had received a detailed proposal from mr glazer,1
 cairn s shares have jumped by almost 400% this year,1
51bn) debt restructuring offer for bondholders later on friday  with the government hopeful that most creditors will accept the deal,1
 both companies want to cut costs as the car industry adjusts to waning demand,1
5bn; £800m)  and said it expected solid growth in 2005,1
 the company will be restructured with the aim of finding a new buyer,1
 more than 3 000 people were killed for political reasons under gen pinochet s regime  an official report says,1
 rates are likely to rise after the anticipated general election in may,1
 but if measured at age 65 instead  the ppi said  a manual worker will live to 81 years and a professional worker to 86 years - a gap of just five years,1
  rates went up five times from november 2003 - as the bank sought to cool the housing market and consumer debt - but have remained unchanged since august,1
 nearly 9 000 business leaders in 104 countries were surveyed for business and hiv/aids: commitment and action   dr taylor described the level of action taken by businesses as revealed by the report as  too little  too late ,1
2871 against the euro  from $1,1
 chief executive gerd niebaum stepped down last week and creditors are now pushing for greater control,1
 but he said for russia to make progress the government must  renew a commitment to democracy and the rule of law ,1
 the treasury said its plans were on track and funded until 2008,1
 krivorizhstal is one of dozens of firms which he says were sold cheaply to friends of the previous administration,1
 us crude was trading at $51,1
 joining  however  is a lengthy process,1
 in contrast  the 12 euro zone countries will put in a  lacklustre  performance  generating growth of only 1,1
 the call came in a speech on improving the london insurance market,1
6bn) of government bonds in a few minutes on 2 august  with 4bn euros-worth then bought back later,1
 he also called for reform of the united nations  the world bank and the imf,1
 b,1
 he said that high oil prices meant opec was unlikely to stick to its plan to cut output in the second quarter,1
7bn swiss francs ($74,1
 ge s net profits were $5,1
 for china s aviation authorities  the listing is part of the modernisation of its airline sector to cope with soaring demand for air travel,1
 three former ahold top executives last year agreed to settle fraud charges,1
 the egyptian-born analyst would extort money from his targets in return for stopping the attacks  prosecutors said,1
 russian authorities are due to auction off yuganskneftegas on 19 december to pay a huge tax bill sent to yukos,1
6bn) buyout from telecoms giant verizon on monday  rejecting a higher offer from qwest,1
  fiat had sold gm a stake in 2000  as part of a partnership agreement,1
5bn),1
73m)  compared with a loss of 984m euros in 2003,1
 gm s revenues rose 4,1
 critics of the measure argue that it is a step backwards  reflecting the cuban president s desire to increase his control of the economy and to clamp down on private enterprise,1
216 million people  or 12,1
 a £1,1
  last week  rival shell reported an annual profit of $17,1
 in recent months  the dollar has weakened amid market jitters about the size of the budget and trade deficits,1
 the priority for finance minister palaniappan chidambaram is to fight poverty and keep the government s communist allies onside,1
 they have already given themselves a veto over all foreign investment deals  following allegations about turkish firms  involvement in israel,1
 speculation of a possible shake-up has mounted since rank announced a study into a possible demerger in september,1
5bn),1
 smfg shares climbed by 2,1
 the combined firm will operate about 1 000 stores across the us  with combined annual sales of $30bn,1
  the advance  the second-fastest in asia after china  was led by growth of 13,1
 they are now closed  but were linked to bank one  which jp morgan bought last year,1
 marsh is also the focus of an inquiry the new york attorney-general into whether insurers rigged the market,1
 mr spitzer s office added mr stearns had also agreed to testify in future cases during the industry inquiry,1
 enron went bankrupt in 2001 after it emerged it had hidden hundreds of millions of dollars in debt,1
 s&p said the solidity of government finances outweighed the risk,1
 aston - whose cars were famously used by james bond - will unveil the vantage at the geneva motor show on thursday,1
 it had wanted to help fund gazprom s plans for a $10bn (£5,1
 but it said it continued to oppose mr glazer s plans  calling his assumptions  aggressive  and his plan  damaging ,1
 a fall in the rate of inflation to 2,1
9m (£2m to £2,1
 the listing was part of the country s plans to open up its insurance market and boost demand in the sector,1
 the announcement comes as ongc said it was in talks to buy former assets of troubled russian oil firm yukos,1
 the fall reflects weak exports and a slowdown in consumer spending  and follows similar falls in gdp in the two previous quarters,1
2m ($532m),1
 also in focus will be bankruptcy laws and the slow pace of the legal system,1
 however  lakshmi mittal has told investors the combined company will have to shed thousands of jobs,1
 the two banks reportedly held talks in october and november 2004,1
 the indian government s decision has spread good cheer in the construction sector  according to some indian firms,1
 the eu expanded from 15 to 25 member states in may,1
 a merger would create a firm that offers online role-playing games  news  entertainment and wireless messaging,1
8bn) from brewing giant foster s group,1
 click on the link under her photograph to read her story  and then scroll down to see what the panel have to say,1
  the uk s biggest coal producer blamed geological problems  industrial action and  operating flaws  at its deep mines for its worsening fortunes,1
 vodafone had pinned its hopes on the launch of its 3g phones in november but demand for them has been slow,1
 separately  former yukos boss mikhail khodorkovsky began testimony on friday in his trial for fraud and tax evasion,1
 the amount of unsold properties on their books rose for the sixth month in a row to an average of 67 properties,1
 analysts reckon that other nations may follow suit and now ditch the dollar,1
 video games are  big business   the paper quoted mr chernin as saying,1
 said it was delaying a share sale because of weak market conditions  adding it would raise steel prices to offset ore costs,1
 the cases cited involved the use of both tysabri and avonex  biogen idec s existing multiple sclerosis drug,1
 analysts said a clear-cut victory for president bush in last week s election paved the way for a rise,1
 changes to the pact are due to be agreed at an economic summit in march,1
 the price of gold fell to $413,1
 almost 23 000 people in 22 countries were questioned for the poll  which was mostly conducted before the asian tsunami disaster,1
8%  ahead of the 0,1
  vedomosti newspaper reported that russian authorities made the demand at the end of last year,1
 cairn s share price rose 300% last year after a number of oil finds  but its shares were hit in december following a disappointing drilling update,1
 some early estimates of reconstruction costs are starting to emerge,1
  2004 reinforces the trend towards higher losses   said swiss re,1
  president kumaratunga said it was now important to find a peaceful solution to years of internal conflict,1
6m; £191m) from a year earlier,1
 more than 130 000 people lost money following the firm s collapse,1
 it has already pumped $45bn (£24bn) into two of its largest banks  and has identified icbc as a recipient of aid,1
  the imf will also reduce its growth estimate for the 12-member eurozone economy from 2,1
 when business advisers pricewaterhousecoopers (pwc) conducted the same survey two years ago  nearly 30% of bosses were gloomy about their prospects,1
 mr ebbers has denied charges of fraud and conspiracy,1
 revenues were £4,1
 a close ally of the ex-yukos boss  mr nevzlin is currently based in israel,1
 the firm has neither admitted nor denied wrongdoing in the settlement,1
5bn yen ($71,1
6bn)  similar to the cash offered central america after hurricane mitch,1
 he added that the boom has allowed the government to collect $950m in taxes,1
5% on a like-for-like basis  compared with a year earlier,1
 parmalat has not identified which banks it has gone after this time,1
 while the separate unemployment rate went up to 5,1
 the agreement is the latest in a string of deals reached by qatar  which is trying to make itself a regional leader in natural gas,1
 ryanair said the new planes would help it to cut operating costs further,1
 venezuela - the world s fifth largest oil exporter - sells about 60% of its output to the united states,1
 however  supporters of the change claim it will mean increased efficiency and lower costs for western consumers,1
 the paris club of rich creditor nations on wednesday offered to freeze debts owed by tsunami-hit countries,1
  the two firms are expected to seal the deal on monday morning  according to news agency reports  despite what was thought to be a higher bid from qwest,1
 it is currently trying to negotiate pay cuts with flight and baggage staff,1
 he pleads not guilty,1
8bn; $9,1
 but while the monthly figures may hint at a cooling of the market  annual house price inflation is still strong  up 13,1
 another 1 700 will go from its sales department  3 400 from business operations and 2 600 across legal  advertising and public relations,1
 turkcell said the decision  increases the risks  attached to the project,1
 news of the deal came as the group announced that its results would meet market forecasts,1
 internationally recognized regulation is now a key part of china s plans for developing its economy  analysts said,1
 vivendi advisor deutsche bank was also the subject of a complaint filing,1
4m),1
 however nasdaq  an icon of the 1990s technology boom  recently poured cold water on those suggestions,1
 but it argues that more rigorous tax policing has benefited all russian firms  even targets of the tax police,1
 the vestey group said it had not been informed of any planned seizure,1
1% a month earlier  boosted by a surge in shopping just before and after christmas,1
 but 104 000 new jobs were created last year during a brief easing of violence and closures,1
 georgia s black market is estimated to be twice the size of its legal economy,1
  customers are getting used to the idea of an  always available  society   says cara diemont of it firm dimension data  which commissioned the survey,1
 they announced in november they would quit in may  but did not give a reason,1
 analysts said that the deal is aimed at offsetting johnson & johnson s reliance on a slowing drug business,1
 however  the bcc found the whole uk economy still faced  major risks  and warned that growth is set to slow,1
 liberia is recovering from a 14-year civil war that came to an end in 2003,1
 under eu rules  member countries must keep their deficits below 3%,1
 unlike previous years  protests against the wef are expected to be muted,1
3 in december,1
 varig is struggling under a huge debt burden of an estimated debt of 6,1
 but when the stock market collapsed in 2000  the products left thousands of investors out of pocket,1
 he pleads not guilty,1
5 billion people in the developing world who rely on farming face food insecurity,1
  an employment tribunal dismissed stephanie villalba s allegations of sexual discrimination and unequal pay,1
 the official said the government has not yet decided whether the sale will take the form of a public flotation,1
 the rise  from 189 000 last year  is a response to rapidly-rising demand and could help wipe out waiting lists,1
 the german company is to extend a planned production break at one of its plants due to the faulty bosch part,1
 lufthansa accounts for six out of every 10 planes using frankfurt s airport,1
 the first vouchers  worth £250 or £500 for low-income families  will be distributed from january,1
  this estimate is preliminary  bank governor sunil mendis told reporters  and could rise in 2006,1
 but opposition from members of parliament who have attacked previous privatisations could block his plans,1
 a tie-up  seen as rover s last chance to save its longbridge plant  has been pushed by uk chancellor gordon brown,1
  the bank of mexico said that remittances grew 24% last year and now represent the country s second-biggest source of income after oil,1
 it denies having any role  but offices have had to close across the region,1
 bigger markets further afield have barely twitched,1
 pension and healthcare costs posed the greatest risks to the economy  he said,1
 but progress has been slow  reports from the country say,1
 average earnings rose by 4,1
 the revelation came as the russian government said rosneft had signed a long-term oil supply deal with china,1
79 points in four hours of furious trading  with many investors optimistic that political stability could bring an economic boom,1
 it comes just weeks ahead of the budget and an expected general election,1
13bn) in 2003 to £2,1
3% in the july-to-september quarter  the land registry said,1
4bn) for mci,1
  there is now pressure on swiss-based xstrata to increase its takeover offer,1
 the trading scandal is the biggest to hit singapore since the $1,1
 but critics of the judgement say feta is a generic term  with the cheese produced widely outside greece,1
5bn,1
9bn) from its initial £1,1
 the us describes this as the most important economic agreement between egypt and israel in two decades,1
 absa also announced that it expects to see earnings grow by 20-25% in its current financial year,1
 but now europe says the euro has had enough  and asia must now share some of the burden,1
 but talks are still continuing with a union representing mechanics  baggage handlers and cleaners  which has so far failed to negotiate a new contract,1
 it is launching a revamped version of its 3-series saloon class next month,1
 shell said the pay-off was in line with ms boynton s contract,1
5m) for the us unit  although the deal is subject to certain conditions,1
 hybrids cut both petrol consumption and emissions by combining a petrol engine with an electric motor constantly kept charged by extra engine power,1
5%,1
 internet auctions were the second biggest source of fraud complaints  comprising 16% of the total,1
 any profits would depend on the outcome of legal cases resulting from a change in steel contractor  it added,1
  air deccan was set up last year and wants to lure travellers away from the railway network and pricier rivals,1
 but now its banks have agreed to extend its credit facilities until march 2006,1
 meanwhile  another of its major money spinners - cholesterol drug crestor - is facing mounting safety concerns,1
 hyundai expects its sales in india to grow 16% to 250 000 in 2005,1
 the remaining $36m will be paid by the directors  insurers,1
 failure to make cutbacks may also push it to reduce its fleet  the group said,1
75bn roubles ($9,1
 with its shares closing tuesday at 873p  bracknell-based exel is currently valued at £2,1
 the other main us mortgage firm freddie mac restated earnings by $5bn (£2,1
5bn tax claim against yukos,1
 more than 90% of the airline s staff are based in australia,1
7bn a year earlier,1
7bn) accounting fraud,1
 the new rules are the result of the sarbanes-oxley act  part of the us clean-up after corporate scandals such as enron and worldcom,1
 mitsubishi has been hit by a recall scandal and the withdrawal of support from shareholder daimlerchrysler,1
 news of the deal had boosted shares in the club on friday  but the stock slipped back 7% during monday morning,1
 the news surprised some analysts who had expected the latest minutes to show another unanimous decision,1
8bn rand ($1,1
 prince alwaleed s hotel investments include the luxury george v in paris,1
6bn),1
 education levels among its young and large population are rising,1
 the jacksonville  florida-based firm has total debts of $1,1
 elsewhere  the bba added underlying mortgage lending rose by £4m in november  compared to october s £4,1
 the fer says firms should not have been allowed to reduce the insurance premiums they pay into the pbgc fund,1
 turkmenistan is also trying to strike a similar deal with russia  which is not so dependent on its gas,1
  the bid has come from boston-based private investment firm highfields capital management  which already owns 6,1
5bn) back tax bill,1
 the new legislation changes this  giving priority to creditors and limiting payments to workers,1
 analysts said india could spend up to $35bn (£18,1
 jet airways  a low-fare airline  was founded by london-based ex-travel agent naresh goya  and controls 45% of the indian domestic airline market,1
 the ons revised the annual 2004 rate of growth down from the 5,1
 the owner of brands such as dairy milk  dr pepper and snapple generates more than 80% of its sales outside the uk,1
 us light crude rose $1,1
 however the news sent shares in ssl  which also makes scholl footwear  up more than 6%  or 16,1
 naamsa said it expects sales to top 500 000 in 2005,1
